time,user,text,channel,real_name,id,name,title,mimetype,filetype,url_private,url_private_download,thumb_64,thumb_480,thumb_1024,image,medium,idNum
2020-10-18T11:00:22Z,U012XJT288Z,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01D6HM000Z-d5a927705f/corona__notes_46c_bar_strategien_roses_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",georg_spehr,Georg Spehr,F01D6HM000Z,corona_ notes_46c_bar_strategien_roses.jpg,corona_ notes_46c_bar_strategien_roses.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F01D6HM000Z/corona__notes_46c_bar_strategien_roses.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F01D6HM000Z/download/corona__notes_46c_bar_strategien_roses.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01D6HM000Z-d5a927705f/corona__notes_46c_bar_strategien_roses_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01D6HM000Z-d5a927705f/corona__notes_46c_bar_strategien_roses_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01D6HM000Z-d5a927705f/corona__notes_46c_bar_strategien_roses_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F01D6HM000Z.jpg,image,847
2020-10-18T11:00:22Z,U012XJT288Z,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01CQRWP013-6a4e31dc90/corona__notes_46d_bar_strategien_paketstation_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",georg_spehr,Georg Spehr,F01CQRWP013,corona_ notes_46d_bar_strategien_paketstation.jpg,corona_ notes_46d_bar_strategien_paketstation.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F01CQRWP013/corona__notes_46d_bar_strategien_paketstation.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F01CQRWP013/download/corona__notes_46d_bar_strategien_paketstation.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01CQRWP013-6a4e31dc90/corona__notes_46d_bar_strategien_paketstation_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01CQRWP013-6a4e31dc90/corona__notes_46d_bar_strategien_paketstation_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01CQRWP013-6a4e31dc90/corona__notes_46d_bar_strategien_paketstation_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F01CQRWP013.jpg,image,848
2020-10-20T12:48:20Z,U013B8NH680,"Kann 2 von diesen schlichten Stativen mit Rundsockel für die Ausstellung kostenlos zur Verfügung stellen, zB als Stativ f. d. kleinen Beamer:

<p></p><a href=""https://www.k-m.de/produkte/mikrofonstative/bodenstative/26125-mikrofonstativ-schwarz?number=26125-300-55|https://www.k-m.de/produkte/mikrofonstative/bodenstative/26125-mikrofonstativ-schwarz?number=26125-300-55"">Link</a><p></p>",clb_ausstellung,MaxJoy sensoricArt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,849
2020-10-21T15:12:55Z,U01C8RSHQBG,"Am Anfang sagt es ""Mantenga la distancia social"", also ""keep social distancing"", weiter kann ich leider nicht verstehen...",dietmar_offenhuber,Blanca Gonzalez Galan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,850
2020-10-21T19:14:35Z,U012K4YCXDH,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01DEV71XFB-e065be3d0d/201021_sa__ule_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",katrin_emler,katrinem,F01DEV71XFB,201021_säule.jpg,201021_säule.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F01DEV71XFB/201021_sa__ule.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F01DEV71XFB/download/201021_sa__ule.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01DEV71XFB-e065be3d0d/201021_sa__ule_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01DEV71XFB-e065be3d0d/201021_sa__ule_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01DEV71XFB-e065be3d0d/201021_sa__ule_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F01DEV71XFB.jpg,image,851
2020-10-21T19:16:18Z,U012K4YCXDH,CLB Ausblick heute,katrin_emler,katrinem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,852
2020-10-26T10:05:03Z,U013GJQTSKA,"Hier noch ein Input. Diesmal vom HKW: During this pandemic, the planetary cracks are getting deeper: We see inequalities, racism and social injustices on the rise, but at the same time new types of kinship, ties and solidarity are forming. The virus is akin to an amplifier and a magnifying glass. What can we see at this point? How will we go on? What do we aspire to beyond survival?
Artists and researchers from all over the globe compose personal letters sharing their takes on the situation. You are in cc. Take care. <p></p><a href=""https://ccworld.hkw.de/"">Link</a><p></p>",sven_sappelt,Sven Sappelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,853
2020-10-26T10:05:49Z,U013GJQTSKA,"Das könnten wir doch eigentlich als Material mit in die Ausstellung nehmen, oder?",sven_sappelt,Sven Sappelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,854
2020-04-24T16:29:21Z,U012H3KTSAF,hallo dietmar,berlin-local,Sam Auinger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,855
2020-04-24T16:32:01Z,U012H3KTSAF,schreibe eine Nachricht,sam_auinger,Sam Auinger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,856
2020-04-24T16:33:03Z,U012H3KTSAF,wasser sound,sam_auinger,Sam Auinger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,857
2020-04-24T16:42:25Z,U012H3KTSAF,test movie,sam_auinger,Sam Auinger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,858
2020-04-26T13:05:51Z,U01242KTZ2B,Greeting from sunny Berlin,berlin-local,Peter Cusack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,859
2020-04-26T13:06:45Z,U012TPRCUQ1,"hello peter! greetings from connecticut, not sunny at the moment :slightly_smiling_face: we created a channel for you where you can record your observations",berlin-local,Dietmar Offenhuber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,860
2020-04-26T17:30:32Z,U012TPRCUQ1,neue spuren,dietmar_offenhuber,Dietmar Offenhuber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,861
2020-04-26T17:30:32Z,U012TPRCUQ1,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0138PHBH4Y-b2244daa01/image_from_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",dietmar_offenhuber,Dietmar Offenhuber,F0138PHBH4Y,Image from iOS.jpg,Image from iOS,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F0138PHBH4Y/image_from_ios.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F0138PHBH4Y/download/image_from_ios.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0138PHBH4Y-b2244daa01/image_from_ios_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0138PHBH4Y-b2244daa01/image_from_ios_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0138PHBH4Y-b2244daa01/image_from_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F0138PHBH4Y.jpg,image,862
2020-04-26T17:30:32Z,U012TPRCUQ1,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012K4YPRL3-0a770b98c6/image_from_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",dietmar_offenhuber,Dietmar Offenhuber,F012K4YPRL3,Image from iOS.jpg,Image from iOS,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F012K4YPRL3/image_from_ios.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012K4YPRL3/download/image_from_ios.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012K4YPRL3-0a770b98c6/image_from_ios_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012K4YPRL3-0a770b98c6/image_from_ios_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012K4YPRL3-0a770b98c6/image_from_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F012K4YPRL3.jpg,image,863
2020-04-26T17:30:32Z,U012TPRCUQ1,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012XH76665-168aec4532/image_from_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",dietmar_offenhuber,Dietmar Offenhuber,F012XH76665,Image from iOS.jpg,Image from iOS,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F012XH76665/image_from_ios.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012XH76665/download/image_from_ios.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012XH76665-168aec4532/image_from_ios_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012XH76665-168aec4532/image_from_ios_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012XH76665-168aec4532/image_from_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F012XH76665.jpg,image,864
2020-04-26T17:30:32Z,U012TPRCUQ1,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F01246MJ78X-d8c72a3d91/image_from_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",dietmar_offenhuber,Dietmar Offenhuber,F01246MJ78X,Image from iOS.jpg,Image from iOS,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F01246MJ78X/image_from_ios.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F01246MJ78X/download/image_from_ios.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01246MJ78X-d8c72a3d91/image_from_ios_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01246MJ78X-d8c72a3d91/image_from_ios_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F01246MJ78X-d8c72a3d91/image_from_ios_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F01246MJ78X.jpg,image,865
2020-04-26T17:40:25Z,U012K4YCXDH,joined in! Grüße vom Prenzlauer Berg!,berlin-local,katrinem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,866
2020-04-26T17:56:00Z,U012K5887JP,Herzliche Grüße aus Charlottenburg!,berlin-local,Ingrid Beirer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,867
2020-04-26T18:02:06Z,U012TPRCUQ1,"Willkommen zu stadtmusik - berlin durch die lokale linse - einem kollaborativen dokumentations- und ausstellungsprojekt in zusammenarbeit mit CLB-Berlin.

in den folgenden wochen wollen wir gemeinsam die sensorischen dimensionen der stadt berlin unter quarantäne festhalten, mit einem  besonderen interesse am auditiven.

du findest einen channel mit deinem namen (z.b. <#C0136N605CY|sam_auinger> ) in dem du deine beobachtungen (text, bild, ton) festhalten kannst. darüberhinaus gibt es auch <#C0128D5JYLE|berlin-local> als gemeinsamen channel

viel spass!",berlin-local,Dietmar Offenhuber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,868
2020-04-26T19:28:36Z,U012H3KTSAF,"wir alle erleben wie die stadt wieder langsam hoch fährt.  
die letzten wochen haben uns stark sensibilisiert.  
*stadtmusik unter der lokalen linse* ist von der idee getragen, diese neue sensibilität zu nützen und im gruppendialog den übergang vom schock zu einer anderen /neuen realität zu dokumentieren, zu erforschen und individuell, persönlich zu kommentieren.

wir werden immer wieder wünsche an die ganze (künstlerische forschungs) -gruppe herantragen:
ein erster wunsch ist ein kurzes statement dazu, wie wir persönlich diese vergangenen 6 wochen erlebt haben, was waren zum beispiel für mich die drei merkbarsten veränderungen/erlebnisse?",berlin-local,Sam Auinger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,869
2020-04-26T19:34:08Z,U012H3KTSAF,"hi linh,..freu mich dass du mitmachst",linh_hoang_thuy,Sam Auinger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,870
2020-04-26T19:40:24Z,U012TPRCUQ1,ein kurzes wort zu den channels - wir arbeiten gerade daran slack so zu konfigurieren dass jeder die beitraege in allen channels sehen kann. ihr habt einen channel mit eurem namen fuer eure beobachtungen. ich bin dabei alles auch so zu konfigurieren dass ihr auch die inhalte der channels der anderen teilnehmer sehen koennt. der <#C0128D5JYLE|berlin-local> channel ist fuer diskussionen in der ganzen gruppe gedacht. wir sind auch noch dabei das alles so einzurichten dass wir alle gut arbeiten koennen - es ist ein work in progress.,berlin-local,Dietmar Offenhuber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,871
2020-04-26T19:55:21Z,U012TPRCUQ1,sorry about all the notifications! but now everyone should be added to all channels,berlin-local,Dietmar Offenhuber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,872
2020-04-26T20:33:29Z,U012XE7HDU1,Grüße vom Neukölln! :herb:,berlin-local,Maria Kyrou,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,873
2020-04-26T21:27:20Z,U012K5887JP,"Lieber Sam,",sam_auinger,Ingrid Beirer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,874
2020-04-26T21:27:45Z,U012K5887JP,freue mich….,sam_auinger,Ingrid Beirer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,875
2020-04-26T21:35:50Z,U0138SQMC64,Hallo Ich erlebe die Stadt Berlin wie 1985. Da ich in der Einflugschneise von Tegel wohne ist es eine erholsame Ruhe.,berlin-local,Thomas Meier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,876
2020-04-27T07:40:01Z,U012K0Y5T27,"Heute morgen im Park war der Hauch des Montags zu spüren. Viele Leute beim Sport, Geschäftigkeit überall. Der Schläfer auf der Wiese war nirgends zu sehen. Bei den Vögeln allerdings ist um die Zeit immer Montag Morgen.",maren_hartmann,Maren Hartmann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,877
2020-04-27T11:29:46Z,U012XJT288Z,Tach auch.,berlin-local,Georg Spehr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,878
2020-04-27T13:23:34Z,U01242LM7AB,Grüße aus dem Friedrichshain &amp; Danke fürs Einrichten &amp; Einladen! :heart:,berlin-local,Holger Schulze,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,879
2020-04-27T14:30:29Z,U012K4YCXDH,"Auf meiner derzeit bevorzugten Laufrunde begegne ich diesem Spielgerät, das auch ohne Zaumzeug aus Absperrbändern, immer schon etwas verloren wirkte… Die Gartentür zu den Grünflächen zwischen den Wohnblocks ist abgesperrt, aber es sind so wenige Menschen und Autos unterwegs, dass ich entspannt zwischen Straße und Gehweg wechseln kann - wie es gerade notwendig ist.",katrin_emler,katrinem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,880
2020-04-27T14:30:29Z,U012K4YCXDH,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F0125LA59NK-5951612980/playground_1_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",katrin_emler,katrinem,F0125LA59NK,playground_1.jpg,playground_1.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F0125LA59NK/playground_1.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F0125LA59NK/download/playground_1.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0125LA59NK-5951612980/playground_1_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0125LA59NK-5951612980/playground_1_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F0125LA59NK-5951612980/playground_1_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F0125LA59NK.jpg,image,881
2020-04-27T15:36:23Z,U012K2Z1GHK,Hallo in die Runde und danke fürs Einladen! Ich kuck mich erstmal ein wenig um.....,berlin-local,Wolfgang Galler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,882
2020-04-27T15:37:53Z,U012TPRCUQ1,"hallo wolfgang, willkommen! ich muss deinen kanal noch public machen, kann ich leider nicht am telefon, spaeter heute!",berlin-local,Dietmar Offenhuber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,883
2020-04-27T15:54:10Z,U012K2Z1GHK,danke dir...muss ich was tun?,berlin-local,Wolfgang Galler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,884
2020-04-27T16:18:48Z,U012HCYV50V,Stadtmusik1: Nachbarn,susanne_jaschko,Susanne Jaschko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,885
2020-04-27T16:18:48Z,U012HCYV50V,"<audio controls autoplay src=""media/F012LMX883C.mp3"" type=""audio/mpeg""></audio>",susanne_jaschko,Susanne Jaschko,F012LMX883C,stadtmusik1.m4a,stadtmusik1.m4a,audio/mp4,m4a,https://files.slack.com/files-pri/T012DPKCBQV-F012LMX883C/stadtmusik1.m4a?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012LMX883C/download/stadtmusik1.m4a?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,NA,NA,NA,oct26/grey.jpg,audio,886
2020-04-27T16:19:43Z,U012HCYV50V,Stadtmusik1: Nachbarn,susanne_jaschko,Susanne Jaschko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,887
2020-04-27T16:19:43Z,U012HCYV50V,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012E0CCT7G-63f024f2b4/stadtmusik1_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",susanne_jaschko,Susanne Jaschko,F012E0CCT7G,stadtmusik1.jpg,stadtmusik1.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F012E0CCT7G/stadtmusik1.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012E0CCT7G/download/stadtmusik1.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012E0CCT7G-63f024f2b4/stadtmusik1_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012E0CCT7G-63f024f2b4/stadtmusik1_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012E0CCT7G-63f024f2b4/stadtmusik1_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F012E0CCT7G.jpg,image,888
2020-04-27T16:27:15Z,U012TPRCUQ1,"nein, alles ok. du kannst in deinem channel (fuer die anderen sichtbar) posten",berlin-local,Dietmar Offenhuber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,889
2020-04-27T16:42:32Z,U012K2Z1GHK,"danke dir, lieber diestmar! ...dann erstmal schönen abend bzw. angenehmen lunch break!",berlin-local,Wolfgang Galler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,890
2020-04-27T16:47:37Z,U012K2Z1GHK,"dietmar, sorry...",berlin-local,Wolfgang Galler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,891
2020-04-27T17:56:57Z,U013ALJP42C,"letzte woche erste zugfahrt seit dem lockdown. berlin-erlangen: wagon mit 3 anderen fahrgästen geteilt.dann bauprobe am theater, alle mit maske, stimmung war sehr gut, die leute haben lust wieder zu arbeiten. rückfahrt erlangen-berlin: bin die gesamte fahrt alleine im wagon gesessen. da musste ich nicht mal meinen noise cancelling kopfhörer benutzen und konnte dem sound des ice zuhören....",hannes_strobl,hannes strobl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,892
2020-04-27T17:56:57Z,U013ALJP42C,"<img class=""fit"" src=""https://files.slack.com/files-tmb/T012DPKCBQV-F012ZJE9Y2D-da5eb4f778/img_4261_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435"">",hannes_strobl,hannes strobl,F012ZJE9Y2D,IMG_4261.jpg,IMG_4261.jpg,image/jpeg,jpg,https://files.slack.com/files-pri/T012DPKCBQV-F012ZJE9Y2D/img_4261.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-pri/T012DPKCBQV-F012ZJE9Y2D/download/img_4261.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012ZJE9Y2D-da5eb4f778/img_4261_64.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012ZJE9Y2D-da5eb4f778/img_4261_480.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,https://files.slack.com/files-tmb/T012DPKCBQV-F012ZJE9Y2D-da5eb4f778/img_4261_1024.jpg?t=xoxe-1081801419845-1460371085732-1447478355206-ee90633e5b0a90e5044d36ec67b96435,oct26/thumb64/F012ZJE9Y2D.jpg,image,893
2020-04-27T19:01:24Z,U012R588L5A,"morgendliche Routinen um den Kreislauf in Schwung zu bringen: entweder eine runde um den block spazieren, 5 mal das Treppenhaus hoch und runter gehen oder ein kleines wake-up home workout ersetzen mir nun meine Arbeitswegbewegung",martina_huber,Martina Huber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,894
2020-04-27T19:14:37Z,U012XJT288Z,Selbsthilfespielplatz für 1 bis 2 Kinder. (die öffentlichen Spielplätze sind immer noch geschlossen),georg_spehr,Georg Spehr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oct26/grey.jpg,text,895
